trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'e': 0.9950124791926823, 'a': 0.899}",20,0,-90.9952980620574,"{0: 15, 1: 0, 2: 1, 3: 3, 4: 1}",0
2,False,"{'e': 0.9900498337491681, 'a': 0.898}",20,0,-84.93349910999754,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
3,False,"{'e': 0.9851119396030626, 'a': 0.897}",30,10,-47.23234593262293,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",1
4,False,"{'e': 0.9801986733067553, 'a': 0.896}",30,0,-287.96735894050624,"{0: 13, 1: 4, 2: 8, 3: 0, 4: 5}",0
5,False,"{'e': 0.9753099120283326, 'a': 0.895}",25,0,-152.01200036316314,"{0: 9, 1: 3, 2: 12, 3: 1, 4: 0}",0
6,False,"{'e': 0.9704455335485082, 'a': 0.894}",20,0,-95.3434793867977,"{0: 11, 1: 3, 2: 4, 3: 1, 4: 1}",0
7,False,"{'e': 0.9656054162575665, 'a': 0.893}",20,0,-100.43425744909557,"{0: 9, 1: 2, 2: 8, 3: 1, 4: 0}",0
8,False,"{'e': 0.9607894391523232, 'a': 0.892}",20,0,-160.19261913075954,"{0: 10, 1: 3, 2: 4, 3: 0, 4: 3}",0
9,False,"{'e': 0.9559974818331, 'a': 0.891}",25,0,-203.9511644254859,"{0: 13, 1: 4, 2: 4, 3: 0, 4: 4}",0
10,False,"{'e': 0.951229424500714, 'a': 0.89}",20,0,-145.09188096207993,"{0: 10, 1: 2, 2: 3, 3: 4, 4: 1}",0
11,False,"{'e': 0.9464851479534838, 'a': 0.889}",20,0,-57.73869176306862,"{0: 14, 1: 4, 2: 1, 3: 0, 4: 1}",0
12,False,"{'e': 0.9417645335842487, 'a': 0.888}",20,0,-100.49237321987592,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
13,False,"{'e': 0.9370674633774034, 'a': 0.887}",30,0,-28.83973067657997,"{0: 23, 1: 4, 2: 3, 3: 0, 4: 0}",0
14,False,"{'e': 0.9323938199059483, 'a': 0.886}",25,0,-176.86271641722942,"{0: 14, 1: 2, 2: 6, 3: 0, 4: 3}",0
15,False,"{'e': 0.9277434863285529, 'a': 0.885}",30,0,-156.18740390418995,"{0: 18, 1: 0, 2: 9, 3: 2, 4: 1}",0
16,False,"{'e': 0.9231163463866358, 'a': 0.884}",25,0,-127.43257548090597,"{0: 16, 1: 0, 2: 7, 3: 0, 4: 2}",0
17,False,"{'e': 0.9185122844014574, 'a': 0.883}",30,0,-39.03480665793474,"{0: 25, 1: 2, 2: 2, 3: 0, 4: 1}",0
18,False,"{'e': 0.9139311852712282, 'a': 0.882}",30,0,-252.29337903053064,"{0: 15, 1: 3, 2: 7, 3: 1, 4: 4}",0
19,False,"{'e': 0.9093729344682314, 'a': 0.881}",25,9,-44.775965914542596,"{0: 9, 1: 2, 2: 5, 3: 0, 4: 0}",1
20,False,"{'e': 0.9048374180359595, 'a': 0.88}",20,0,-106.96461813225501,"{0: 11, 1: 1, 2: 7, 3: 0, 4: 1}",0
21,False,"{'e': 0.9003245225862656, 'a': 0.879}",20,0,-80.56720293348933,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
22,False,"{'e': 0.8958341352965282, 'a': 0.878}",30,6,-98.9346620432073,"{0: 15, 1: 0, 2: 8, 3: 0, 4: 1}",1
23,False,"{'e': 0.8913661439068313, 'a': 0.877}",25,0,-145.64822303416528,"{0: 13, 1: 1, 2: 9, 3: 1, 4: 1}",0
24,False,"{'e': 0.8869204367171575, 'a': 0.876}",20,2,-47.73144825121953,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 1}",1
25,False,"{'e': 0.8824969025845955, 'a': 0.875}",20,0,-77.67561766887191,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
26,False,"{'e': 0.8780954309205613, 'a': 0.874}",30,0,-220.88356418587531,"{0: 16, 1: 5, 2: 5, 3: 0, 4: 4}",0
27,False,"{'e': 0.8737159116880344, 'a': 0.873}",25,0,-67.84411261302276,"{0: 17, 1: 1, 2: 6, 3: 1, 4: 0}",0
28,False,"{'e': 0.8693582353988059, 'a': 0.872}",20,0,-206.14078423342238,"{0: 10, 1: 1, 2: 5, 3: 0, 4: 4}",0
29,False,"{'e': 0.8650222931107413, 'a': 0.871}",30,0,-163.78547760645014,"{0: 19, 1: 3, 2: 5, 3: 0, 4: 3}",0
30,False,"{'e': 0.8607079764250578, 'a': 0.87}",20,0,-97.50947154340508,"{0: 11, 1: 0, 2: 7, 3: 2, 4: 0}",0
31,False,"{'e': 0.8564151774836135, 'a': 0.869}",30,0,-85.16501845237764,"{0: 19, 1: 3, 2: 7, 3: 1, 4: 0}",0
32,False,"{'e': 0.8521437889662113, 'a': 0.868}",25,0,-151.11605743292253,"{0: 15, 1: 1, 2: 6, 3: 1, 4: 2}",0
33,False,"{'e': 0.8478937040879159, 'a': 0.867}",25,0,-37.25896792708864,"{0: 19, 1: 3, 2: 2, 3: 1, 4: 0}",0
34,False,"{'e': 0.8436648165963837, 'a': 0.866}",20,0,-44.17077240383201,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
35,False,"{'e': 0.8394570207692074, 'a': 0.865}",25,0,-254.57173573821873,"{0: 11, 1: 2, 2: 6, 3: 2, 4: 4}",0
36,False,"{'e': 0.835270211411272, 'a': 0.864}",30,0,-62.21536007391678,"{0: 21, 1: 1, 2: 8, 3: 0, 4: 0}",0
37,False,"{'e': 0.8311042838521256, 'a': 0.863}",20,0,-174.85774081752282,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 4}",0
38,False,"{'e': 0.8269591339433623, 'a': 0.862}",20,0,-137.25921150577744,"{0: 11, 1: 2, 2: 4, 3: 1, 4: 2}",0
39,False,"{'e': 0.8228346580560184, 'a': 0.861}",20,0,-73.0497077773346,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
40,False,"{'e': 0.8187307530779818, 'a': 0.86}",20,0,-117.3837475462163,"{0: 11, 1: 2, 2: 4, 3: 2, 4: 1}",0
41,False,"{'e': 0.8146473164114145, 'a': 0.859}",25,0,-141.1014490358159,"{0: 17, 1: 0, 2: 4, 3: 2, 4: 2}",0
42,False,"{'e': 0.8105842459701871, 'a': 0.858}",20,0,-149.86976926152443,"{0: 9, 1: 2, 2: 7, 3: 0, 4: 2}",0
43,False,"{'e': 0.8065414401773269, 'a': 0.857}",30,7,-159.18526714770945,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 3}",1
44,False,"{'e': 0.8025187979624785, 'a': 0.856}",20,0,-76.9200176716406,"{0: 12, 1: 2, 2: 4, 3: 2, 4: 0}",0
45,False,"{'e': 0.7985162187593771, 'a': 0.855}",20,0,-43.50689246325322,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
46,False,"{'e': 0.794533602503334, 'a': 0.854}",25,0,-82.77281730927805,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 1}",0
47,False,"{'e': 0.7905708496287356, 'a': 0.853}",20,0,-37.523136291665764,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
48,False,"{'e': 0.7866278610665535, 'a': 0.852}",25,17,-41.3310333949595,"{0: 5, 1: 0, 2: 1, 3: 2, 4: 0}",1
49,False,"{'e': 0.7827045382418681, 'a': 0.851}",20,0,-118.48782247418958,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 2}",0
50,False,"{'e': 0.7788007830714049, 'a': 0.85}",20,0,-76.17645001656135,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 1}",0
51,False,"{'e': 0.774916497961081, 'a': 0.849}",20,0,-63.54134803779012,"{0: 14, 1: 3, 2: 1, 3: 1, 4: 1}",0
52,False,"{'e': 0.7710515858035663, 'a': 0.848}",20,0,-97.44263155024612,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
53,False,"{'e': 0.7672059499758557, 'a': 0.847}",30,0,-154.17650457380037,"{0: 18, 1: 1, 2: 9, 3: 0, 4: 2}",0
54,False,"{'e': 0.7633794943368531, 'a': 0.846}",25,0,-57.30271079976459,"{0: 18, 1: 3, 2: 2, 3: 2, 4: 0}",0
55,False,"{'e': 0.7595721232249685, 'a': 0.845}",20,0,-123.65635588070366,"{0: 12, 1: 3, 2: 2, 3: 1, 4: 2}",0
56,False,"{'e': 0.7557837414557255, 'a': 0.844}",25,0,-191.66931076527305,"{0: 11, 1: 5, 2: 6, 3: 0, 4: 3}",0
57,False,"{'e': 0.7520142543193826, 'a': 0.843}",20,16,4.593675047692832,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
58,False,"{'e': 0.7482635675785653, 'a': 0.842}",25,0,-143.44995054040697,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 4}",0
59,False,"{'e': 0.7445315874659094, 'a': 0.841}",25,0,-135.3791886266604,"{0: 15, 1: 3, 2: 4, 3: 1, 4: 2}",0
60,False,"{'e': 0.7408182206817179, 'a': 0.84}",25,0,-189.687082500458,"{0: 9, 1: 7, 2: 5, 3: 2, 4: 2}",0
61,False,"{'e': 0.7371233743916278, 'a': 0.839}",20,0,-81.7077112444315,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
62,False,"{'e': 0.7334469562242892, 'a': 0.838}",20,0,-31.95407596416154,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
63,False,"{'e': 0.7297888742690568, 'a': 0.837}",25,0,-46.498395983601526,"{0: 19, 1: 1, 2: 4, 3: 1, 4: 0}",0
64,False,"{'e': 0.7261490370736909, 'a': 0.836}",25,0,-240.69039563679124,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 5}",0
65,False,"{'e': 0.7225273536420722, 'a': 0.835}",20,12,8.343961798778576,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
66,False,"{'e': 0.7189237334319262, 'a': 0.834}",25,0,-107.85684348667485,"{0: 20, 1: 0, 2: 1, 3: 2, 4: 2}",0
67,False,"{'e': 0.7153380863525599, 'a': 0.833}",30,14,-14.693189409798215,"{0: 12, 1: 1, 2: 3, 3: 0, 4: 0}",1
68,False,"{'e': 0.7117703227626097, 'a': 0.832}",20,6,-6.729301970274091,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
69,False,"{'e': 0.7082203534678, 'a': 0.831}",25,0,-159.8719700735296,"{0: 16, 1: 2, 2: 3, 3: 1, 4: 3}",0
70,False,"{'e': 0.7046880897187134, 'a': 0.83}",20,7,-71.61458264243547,"{0: 6, 1: 4, 2: 2, 3: 0, 4: 1}",1
71,False,"{'e': 0.7011734432085724, 'a': 0.829}",20,8,-57.6720386692877,"{0: 6, 1: 0, 2: 5, 3: 1, 4: 0}",1
72,False,"{'e': 0.697676326071031, 'a': 0.828}",30,0,-147.4188531475255,"{0: 21, 1: 3, 2: 3, 3: 0, 4: 3}",0
73,False,"{'e': 0.6941966508779789, 'a': 0.827}",25,15,-13.93828108927383,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 0}",1
74,False,"{'e': 0.6907343306373547, 'a': 0.826}",20,0,-90.90619787710114,"{0: 13, 1: 0, 2: 5, 3: 1, 4: 1}",0
75,False,"{'e': 0.6872892787909722, 'a': 0.825}",20,0,-66.8168371290009,"{0: 14, 1: 3, 2: 1, 3: 1, 4: 1}",0
76,False,"{'e': 0.6838614092123558, 'a': 0.824}",20,0,-56.188336835125256,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
77,False,"{'e': 0.6804506362045877, 'a': 0.823}",25,0,-123.94051019607517,"{0: 18, 1: 2, 2: 2, 3: 0, 4: 3}",0
78,False,"{'e': 0.6770568744981647, 'a': 0.822}",20,1,-76.05675219983235,"{0: 11, 1: 4, 2: 3, 3: 0, 4: 1}",1
79,False,"{'e': 0.6736800392488677, 'a': 0.821}",20,5,-13.930922688827904,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 0}",1
80,False,"{'e': 0.6703200460356393, 'a': 0.82}",30,13,-55.68998501383894,"{0: 13, 1: 1, 2: 1, 3: 1, 4: 1}",1
81,False,"{'e': 0.6669768108584744, 'a': 0.819}",20,0,-52.510748355507125,"{0: 14, 1: 4, 2: 1, 3: 0, 4: 1}",0
82,False,"{'e': 0.6636502501363194, 'a': 0.818}",25,12,-43.08061021246723,"{0: 8, 1: 1, 2: 3, 3: 1, 4: 0}",1
83,False,"{'e': 0.6603402807049829, 'a': 0.817}",25,1,-77.0906490494315,"{0: 18, 1: 1, 2: 2, 3: 2, 4: 1}",1
84,False,"{'e': 0.6570468198150567, 'a': 0.816}",20,0,-51.63166950577005,"{0: 15, 1: 3, 2: 0, 3: 1, 4: 1}",0
85,False,"{'e': 0.6537697851298473, 'a': 0.815}",25,0,-124.27896840486854,"{0: 17, 1: 0, 2: 5, 3: 1, 4: 2}",0
86,False,"{'e': 0.6505090947233165, 'a': 0.814}",30,9,-110.08185405562274,"{0: 14, 1: 0, 2: 3, 3: 3, 4: 1}",1
87,False,"{'e': 0.6472646670780347, 'a': 0.813}",20,8,-72.23907855085587,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 2}",1
88,False,"{'e': 0.6440364210831414, 'a': 0.8119999999999999}",20,0,-58.87364502386007,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
89,False,"{'e': 0.6408242760323187, 'a': 0.8109999999999999}",20,0,-45.13921290494859,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
90,False,"{'e': 0.6376281516217733, 'a': 0.8099999999999999}",30,0,-107.98299299692599,"{0: 20, 1: 2, 2: 6, 3: 1, 4: 1}",0
91,False,"{'e': 0.6344479679482282, 'a': 0.8089999999999999}",30,17,12.033474713358492,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
92,False,"{'e': 0.631283645506926, 'a': 0.8079999999999999}",25,0,-68.82879688144598,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 2}",1
93,False,"{'e': 0.6281351051896408, 'a': 0.8069999999999999}",20,10,-36.83949948999134,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
94,False,"{'e': 0.6250022682827008, 'a': 0.8059999999999999}",25,0,-88.79826276342204,"{0: 16, 1: 3, 2: 4, 3: 1, 4: 1}",0
95,False,"{'e': 0.62188505646502, 'a': 0.8049999999999999}",20,0,-47.08545043988913,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
96,False,"{'e': 0.6187833918061408, 'a': 0.8039999999999999}",25,0,-104.60986707580412,"{0: 16, 1: 1, 2: 6, 3: 1, 4: 1}",0
97,False,"{'e': 0.6156971967642851, 'a': 0.8029999999999999}",20,0,-90.49046929480149,"{0: 13, 1: 4, 2: 1, 3: 0, 4: 2}",0
98,False,"{'e': 0.6126263941844161, 'a': 0.8019999999999999}",20,0,-46.86580411964582,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
99,False,"{'e': 0.6095709072963093, 'a': 0.8009999999999999}",25,0,-37.6106815363409,"{0: 19, 1: 1, 2: 4, 3: 1, 4: 0}",1
100,False,"{'e': 0.6065306597126334, 'a': 0.7999999999999999}",20,2,-15.852272764523297,"{0: 14, 1: 3, 2: 0, 3: 1, 4: 0}",1
101,False,"{'e': 0.6035055754270405, 'a': 0.7989999999999999}",30,0,-88.01436715746732,"{0: 22, 1: 3, 2: 3, 3: 0, 4: 2}",0
102,False,"{'e': 0.6004955788122659, 'a': 0.7979999999999999}",25,17,-26.996132230291224,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
103,False,"{'e': 0.5975005946182375, 'a': 0.7969999999999999}",25,19,12.196535277193467,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
104,False,"{'e': 0.5945205479701944, 'a': 0.7959999999999999}",30,0,-77.57282866265776,"{0: 24, 1: 1, 2: 2, 3: 2, 4: 1}",0
105,False,"{'e': 0.5915553643668151, 'a': 0.7949999999999999}",20,9,6.6259605368509895,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
106,False,"{'e': 0.5886049696783552, 'a': 0.7939999999999999}",25,16,4.072335860962824,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
107,False,"{'e': 0.5856692901447937, 'a': 0.7929999999999999}",35,0,-25.403298349279755,"{0: 28, 1: 4, 2: 2, 3: 1, 4: 0}",0
108,False,"{'e': 0.5827482523739896, 'a': 0.7919999999999999}",20,0,-55.70985206773752,"{0: 12, 1: 4, 2: 3, 3: 1, 4: 0}",0
109,False,"{'e': 0.5798417833398464, 'a': 0.7909999999999999}",20,0,-37.58635203047459,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
110,False,"{'e': 0.5769498103804866, 'a': 0.7899999999999999}",25,12,-40.19437608339305,"{0: 7, 1: 2, 2: 4, 3: 0, 4: 0}",1
111,False,"{'e': 0.574072261196436, 'a': 0.7889999999999999}",20,0,-56.76157255873587,"{0: 12, 1: 1, 2: 7, 3: 0, 4: 0}",0
112,False,"{'e': 0.5712090638488149, 'a': 0.7879999999999999}",20,0,-65.2524168523803,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
113,False,"{'e': 0.5683601467575404, 'a': 0.7869999999999999}",20,0,-52.63964379425549,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
114,False,"{'e': 0.5655254386995371, 'a': 0.7859999999999999}",25,2,-66.33115423075968,"{0: 16, 1: 3, 2: 3, 3: 0, 4: 1}",1
115,False,"{'e': 0.5627048688069557, 'a': 0.7849999999999999}",20,2,-64.00904736019413,"{0: 11, 1: 0, 2: 6, 3: 1, 4: 0}",1
116,False,"{'e': 0.559898366565402, 'a': 0.7839999999999999}",30,3,-38.452696683354766,"{0: 22, 1: 1, 2: 2, 3: 2, 4: 0}",1
117,False,"{'e': 0.5571058618121739, 'a': 0.7829999999999999}",25,0,-25.437072600641994,"{0: 21, 1: 0, 2: 3, 3: 1, 4: 0}",0
118,False,"{'e': 0.5543272847345071, 'a': 0.7819999999999999}",20,0,-3.508436207645289,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
119,False,"{'e': 0.5515625658678298, 'a': 0.7809999999999999}",30,17,-23.016714789196627,"{0: 9, 1: 1, 2: 3, 3: 0, 4: 0}",1
120,False,"{'e': 0.5488116360940264, 'a': 0.7799999999999999}",20,4,-8.34901758986953,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 0}",1
121,False,"{'e': 0.5460744266397094, 'a': 0.7789999999999999}",20,2,-110.81675771564542,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 3}",1
122,False,"{'e': 0.5433508690744998, 'a': 0.7779999999999999}",25,0,-152.92061641293085,"{0: 16, 1: 1, 2: 5, 3: 0, 4: 3}",0
123,False,"{'e': 0.5406408953093166, 'a': 0.7769999999999999}",20,12,-21.10776850862441,"{0: 5, 1: 0, 2: 3, 3: 0, 4: 0}",1
124,False,"{'e': 0.5379444375946745, 'a': 0.7759999999999999}",20,13,13.109541705763533,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
125,False,"{'e': 0.5352614285189903, 'a': 0.7749999999999999}",20,5,-7.861748116515697,"{0: 11, 1: 2, 2: 2, 3: 0, 4: 0}",1
126,False,"{'e': 0.5325918010068972, 'a': 0.7739999999999999}",20,0,-14.749729469465562,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
127,False,"{'e': 0.5299354883175685, 'a': 0.7729999999999999}",35,15,-74.62211617499695,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",1
128,False,"{'e': 0.5272924240430485, 'a': 0.7719999999999999}",20,14,-1.4924840846893033,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
129,False,"{'e': 0.5246625421065929, 'a': 0.7709999999999999}",25,19,-11.339367040793235,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
130,False,"{'e': 0.522045776761016, 'a': 0.7699999999999999}",30,0,-39.91339432566225,"{0: 24, 1: 0, 2: 5, 3: 1, 4: 0}",0
131,False,"{'e': 0.5194420625870482, 'a': 0.7689999999999999}",25,13,-5.236997984256471,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
132,False,"{'e': 0.5168513344916992, 'a': 0.7679999999999999}",20,0,-96.16335859805642,"{0: 13, 1: 1, 2: 3, 3: 2, 4: 1}",0
133,False,"{'e': 0.5142735277066319, 'a': 0.7669999999999999}",25,14,2.069164881240937,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
134,False,"{'e': 0.5117085777865424, 'a': 0.7659999999999999}",20,0,-58.6862223642811,"{0: 15, 1: 0, 2: 3, 3: 2, 4: 0}",0
135,False,"{'e': 0.5091564206075492, 'a': 0.7649999999999999}",20,0,-77.17721780711722,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
136,False,"{'e': 0.5066169923655895, 'a': 0.7639999999999999}",30,8,-10.917132226932877,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 1}",1
137,False,"{'e': 0.5040902295748255, 'a': 0.7629999999999999}",20,7,-31.038279621512043,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 1}",1
138,False,"{'e': 0.5015760690660555, 'a': 0.7619999999999999}",25,0,-119.15255524072361,"{0: 15, 1: 1, 2: 6, 3: 2, 4: 1}",0
139,False,"{'e': 0.49907444798513595, 'a': 0.7609999999999999}",20,0,12.322723793272315,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
140,False,"{'e': 0.49658530379140947, 'a': 0.7599999999999999}",25,0,8.950022934834706,"{0: 22, 1: 2, 2: 1, 3: 0, 4: 0}",0
141,False,"{'e': 0.4941085742561417, 'a': 0.7589999999999999}",20,0,-29.43373814946488,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
142,False,"{'e': 0.4916441974609651, 'a': 0.7579999999999999}",25,0,-30.404476655177547,"{0: 19, 1: 2, 2: 3, 3: 1, 4: 0}",0
143,False,"{'e': 0.48919211179633154, 'a': 0.7569999999999999}",35,18,-19.225461666601916,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 1}",1
144,False,"{'e': 0.4867522559599717, 'a': 0.7559999999999999}",20,0,-37.15420618892767,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
145,False,"{'e': 0.48432456895536247, 'a': 0.7549999999999999}",35,1,-64.93903285169367,"{0: 28, 1: 0, 2: 3, 3: 2, 4: 1}",1
146,False,"{'e': 0.48190899009020244, 'a': 0.7539999999999999}",20,13,12.213503469138399,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
147,False,"{'e': 0.4795054589748941, 'a': 0.7529999999999999}",25,16,10.822552946875295,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
148,False,"{'e': 0.4771139155210344, 'a': 0.7519999999999999}",25,7,-140.87890869335007,"{0: 10, 1: 2, 2: 1, 3: 3, 4: 2}",1
149,False,"{'e': 0.4747342999399124, 'a': 0.7509999999999999}",25,0,-35.10550353767069,"{0: 18, 1: 2, 2: 5, 3: 0, 4: 0}",0
150,False,"{'e': 0.4723665527410147, 'a': 0.7499999999999999}",20,0,-20.233190801518255,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
151,False,"{'e': 0.47001061473053796, 'a': 0.7489999999999999}",20,15,10.078878141659093,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
152,False,"{'e': 0.46766642700990924, 'a': 0.7479999999999999}",20,1,-4.4499048502377985,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 0}",1
153,False,"{'e': 0.4653339309743134, 'a': 0.7469999999999999}",20,14,10.864029505076218,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
154,False,"{'e': 0.46301306831122807, 'a': 0.7459999999999999}",25,0,-8.068402454227089,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
155,False,"{'e': 0.4607037809989658, 'a': 0.7449999999999999}",20,0,-39.08714017391842,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
156,False,"{'e': 0.4584060113052235, 'a': 0.7439999999999999}",20,0,-89.67623048549243,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
157,False,"{'e': 0.4561197017856392, 'a': 0.7429999999999999}",20,5,19.120842962267133,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
158,False,"{'e': 0.45384479528235583, 'a': 0.7419999999999999}",20,0,-25.079252417407687,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
159,False,"{'e': 0.4515812349225922, 'a': 0.7409999999999999}",25,20,8.40208525987338,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
160,False,"{'e': 0.44932896411722156, 'a': 0.7399999999999999}",30,3,16.120446398498615,"{0: 25, 1: 0, 2: 2, 3: 0, 4: 0}",1
161,False,"{'e': 0.4470879265593564, 'a': 0.7389999999999999}",20,6,-46.862796842982426,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 1}",1
162,False,"{'e': 0.4448580662229411, 'a': 0.7379999999999999}",25,18,11.532063455648762,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
163,False,"{'e': 0.4426393273613511, 'a': 0.7369999999999999}",20,0,-32.33960182651466,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
164,False,"{'e': 0.44043165450599925, 'a': 0.7359999999999999}",30,0,3.15842314228013,"{0: 27, 1: 1, 2: 1, 3: 1, 4: 0}",0
165,False,"{'e': 0.4382349924649492, 'a': 0.7349999999999999}",20,11,10.7042001892842,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
166,False,"{'e': 0.43604928632153556, 'a': 0.7339999999999999}",20,7,-17.94012580735213,"{0: 10, 1: 0, 2: 2, 3: 1, 4: 0}",1
167,False,"{'e': 0.4338744814329909, 'a': 0.7329999999999999}",25,19,2.6927573950663692,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
168,False,"{'e': 0.43171052342907973, 'a': 0.7319999999999999}",20,0,2.624825946205049,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
169,False,"{'e': 0.42955735821073915, 'a': 0.7309999999999999}",30,9,15.322630628386436,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 0}",1
170,False,"{'e': 0.4274149319487267, 'a': 0.7299999999999999}",25,12,-30.120422875536665,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 1}",1
171,False,"{'e': 0.42528319108227414, 'a': 0.7289999999999999}",25,7,-68.61872505531299,"{0: 13, 1: 0, 2: 3, 3: 1, 4: 1}",1
172,False,"{'e': 0.4231620823177488, 'a': 0.7279999999999999}",20,0,-31.626484913319917,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
173,False,"{'e': 0.4210515526273212, 'a': 0.7269999999999999}",20,3,-55.238223944788324,"{0: 13, 1: 1, 2: 1, 3: 1, 4: 1}",1
174,False,"{'e': 0.418951549247639, 'a': 0.7259999999999999}",30,14,0.6509835054541595,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
175,False,"{'e': 0.4168620196785084, 'a': 0.7249999999999999}",25,10,17.188558940708727,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
176,False,"{'e': 0.4147829116815814, 'a': 0.7239999999999999}",35,7,-95.38135722792772,"{0: 21, 1: 2, 2: 2, 3: 1, 4: 2}",1
177,False,"{'e': 0.41271417327904963, 'a': 0.7229999999999999}",25,0,13.04980878572004,"{0: 22, 1: 3, 2: 0, 3: 0, 4: 0}",0
178,False,"{'e': 0.4106557527523455, 'a': 0.7219999999999999}",25,2,-112.7517370702191,"{0: 16, 1: 2, 2: 2, 3: 1, 4: 2}",1
